 --------------------------------------------------
 Mach Number =   0.29999999999999999     
 --------------------------------------------------
    alpha(deg)                CL                        CD                        Cm
  -107.00000000000000       -1.0544257769761070       -7.7434364147079044        1.4136228624021274     
  -106.00000000000000      -0.98400341925695400       -7.7807721108912302        1.4282920696262256     
  -105.00000000000000      -0.91556681807506057       -7.8144594198178163        1.4421597054728095     
  -104.00000000000001      -0.84919515430014758       -7.8447779378471685        1.4552085306082700     
  -103.00000000000000      -0.78494135013682609       -7.8720096215389823        1.4674222682774869     
  -102.00000000000000      -0.72283261197053739       -7.8964365884451144        1.4787856207983525     
  -101.00000000000000      -0.66287119349692758       -7.9183390335074115        1.4892842845733276     
  -100.00000000000000      -0.60503536719237450       -7.9379932854410216        1.4989049635779583     
  -99.000000000000014      -0.54928058979088057       -7.9556700267337037        1.5076353812869316     
  -98.000000000000000      -0.49554084506049145       -7.9716326999490326        1.5154642909990175     
  -97.000000000000000      -0.44373014482725665       -7.9861361218853784        1.5223814845229942     
  -96.000000000000000      -0.39374416688466835       -7.9994253258057055        1.5283777991876015     
  -95.000000000000000      -0.34546200615763251       -8.0117346504143470        1.5334451231395025     
  -94.000000000000000      -0.29874801326664413       -8.0232870925036615        1.5375763988944042     
  -92.999999999999986      -0.25345369246587762       -8.0342939382171679        1.5407656251077586     
  -92.000000000000000      -0.20941962881146511       -8.0449546856585155        1.5430078565329688     
  -91.000000000000000      -0.16647741235845642       -8.0554572690960899        1.5442992021367503     
  -90.000000000000000      -0.12445152519077964       -8.0659785922424270        1.5446368213433301     
  -89.000000000000000       -8.3161155166247211E-002  -8.0766853749871785        1.5440189183815480     
  -87.999999999999986       -4.2421898416059603E-002  -8.0877353144850961        1.5424447347117112     
  -87.000000000000000       -2.0473108910796047E-003  -8.0992785575833359        1.5399145395123648     
  -86.000000000000000        3.8149732384106322E-002  -8.1114594771415902        1.5364296182110226     
  -85.000000000000000        7.8355913172055952E-002  -8.1244187397575320        1.5319922590475037     
  -84.000000000000000       0.11875662511254975       -8.1382956466482881        1.5266057376639264     
  -83.000000000000014       0.15953545319134307       -8.1532307228177299        1.5202742997218333     
  -82.000000000000000       0.20087402342717073       -8.1693685220001857        1.5130031415544045     
  -81.000000000000000       0.24295226884048504       -8.1868606060279010        1.5047983888706278     
  -80.000000000000000       0.28594915735972609       -8.2058686470097975        1.4956670735386695     
  -79.000000000000000       0.33004392606618616       -8.2265675887995613        1.4856171084879319     
  -78.000000000000000       0.37541786378814201       -8.2491487904177880        1.4746572607835737     
  -77.000000000000014       0.42225668016332879       -8.2738230581190386        1.4627971229440109     
  -76.000000000000000       0.47075349342366490       -8.3008234544081692        1.4500470825914382     
  -75.000000000000014       0.52111246072987705       -8.3304077513027206        1.4364182905481166     
  -74.000000000000000       0.57355306316904242       -8.3628603713728733        1.4219226275176293     
  -73.000000000000000       0.62831504164409935       -8.3984936335686697        1.4065726695208700     
  -72.000000000000000       0.68566395878980002       -8.4376480917768450        1.3903816522919954     
  -71.000000000000000       0.74589733454200680       -8.4806917229648171        1.3733634348803649     
  -70.000000000000000       0.80935126773005639       -8.5280176896450879        1.3555324627514944     
  -68.999999999999986       0.87640741163791636       -8.5800403698253849        1.3369037307338847     
  -68.000000000000000       0.94750011649232679       -8.6371893190110338        1.3174927462201216     
  -66.999999999999986        1.0231234850759032       -8.6999008066530017        1.2973154931006869     
  -66.000000000000000        1.1038380083559114       -8.7686065584197141        1.2763883969882275     
  -65.000000000000000        1.1902763561892127       -8.8437193420383284        1.2547282923795871     
  -64.000000000000000        1.2831477951089962       -8.9256150660523641        1.2323523925031714     
  -63.000000000000000        1.3832405941162043       -9.0146111271487825        1.2092782627110261     
  -62.000000000000000        1.4914216661154049       -9.1109408535332754        1.1855237983985105     
  -61.000000000000000        1.6086325864219362       -9.2147240606713083        1.1611072085697753     
  -59.999999999999993        1.7358810441111383       -9.3259339725153652        1.1360470063137555     
  -59.000000000000000        1.8742267351479527       -9.4443610745831492        1.1103620076119922     
  -58.000000000000000        2.0247607213468721       -9.5695748582121425        1.0840713400639621     
  -57.000000000000000        2.1885773834741631       -9.7008848825361902        1.0571944632844337     
  -56.000000000000000        2.3667383194635909       -9.8373031039563426        1.0297512028955220     
  -55.000000000000000        2.5602279073363712       -9.9775099669969478        1.0017618001964310     
  -54.000000000000000        2.7699007872091510       -10.119827260394688       0.97324697973675722     
  -53.000000000000000        2.9964222230949584       -10.262201142341508       0.94422803713159964     
  -52.000000000000007        3.2402031648866552       -10.402198935893949       0.91472694952214728     
  -51.000000000000000        3.5013327939666348       -10.537023188069938       0.88476651108273208     
  -50.000000000000000        3.7795123148800207       -10.663545979343663       0.85437049587862346     
  -49.000000000000000        4.0739946256886261       -10.778365497574624       0.82356385015675659     
  -48.000000000000000        4.3835351077109452       -10.877885438113168       0.79237291576729407     
  -47.000000000000000        4.7063589589490764       -10.958415921663036       0.76082568582526988     
  -46.000000000000000        5.0401501125764545       -11.016292484434510       0.72895209288232199     
  -45.000000000000000        5.3820657463929606       -11.048007528651464       0.69678432874001617     
  -43.999999999999993        5.7287787052911945       -11.050346725048202       0.66435719355071876     
  -43.000000000000000        6.0765479433907670       -11.020521547684067       0.63170846997752861     
  -42.000000000000000        6.4213145763634563       -10.956288664431970       0.59887931589182430     
  -41.000000000000000        6.7588186362222604       -10.856047464249723       0.56591466636768450     
  -40.000000000000000        7.0847294951088866       -10.718908579144687       0.53286363261129166     
  -39.000000000000000        7.3947814942097185       -10.544728686802511       0.49977988201060308     
  -38.000000000000000        7.6849058026021364       -10.334109842281460       0.46672197983550584     
  -37.000000000000000        7.9513500146886091       -10.088364676625067       0.43375366946331922     
  -36.000000000000000        8.1907783863579677       -9.8094515987359028       0.40094406463341997     
  -35.000000000000000        8.4003476788920963       -9.4998862958383921       0.36836772451865629     
  -34.000000000000000        8.5777560045838133       -9.1626371281508874       0.33610458078999123     
  -33.000000000000000        8.7212645038799295       -8.8010123916519820       0.30423968585198052     
  -32.000000000000000        8.8296938265185396       -8.4185469620935987       0.27286275356474199     
  -31.000000000000000        8.9023990229391821       -8.0188947251884546       0.24206746852373504     
  -29.999999999999996        8.9392274716586471       -7.6057316896734131       0.21195054769848959     
  -29.000000000000000        8.9404648738327808       -7.1826730228745550       0.18261054907424634     
  -28.000000000000000        8.9067742211963559       -6.7532056564727956       0.15414643572259246     
  -27.000000000000000        8.8391321213151137       -6.3206367365713438       0.12665591988377578     
  -26.000000000000004        8.7387660948387911       -5.8880571227895526       0.10023362917771887     
  -25.000000000000000        8.6070955837171201       -5.4583184014178387        7.4969154563389470E-002
